"","iterationName","gameid","rt","agent1stick","agent2stick","button_pressed","response","stimulus_type","stimulus_contestant","chosenStick","responses"
"10785","prolificSample3","5574-3147cfbd-e77b-4f18-b4d8-1732f859d262",5828.98500002921,0.7,0.4,NA,74,"meanSlider",NA,NA,NA
"10786","prolificSample3","7525-73eb5848-0dd9-480f-b4e2-ff4c4e0c7772",5703,0.8,0.1,4,NA,"genModel","fifth",NA,NA
"10787","prolificSample3","3212-706bd2f9-62da-4f06-8a3e-980fd4ff79d3",286354.969999986,0.8,0.3,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""Choose those sticks that have more extreme values in virtue of the assigned condition (long ones when it is necessary to convince the judge that the average exceeds the indicated length and short ones when it does not exceed it).""}"
"10788","prolificSample3","3518-c38c0bd3-9f1a-471a-9762-5d6085bfe687",18542.4200000125,0.6,0.2,5,NA,"genModel","third",NA,NA
"10789","prolificSample3","0649-2648bff0-1418-4bb5-b62d-a424b26f2028",10487.9,0.6,0.4,3,NA,"genModel","third",NA,NA
"10790","prolificSample3","5003-c660f921-49b4-4fb9-b07a-db55ee05bf3f",66340.4700000538,0.9,0.4,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""If the first sitck the contestant chose was at 4inch. and nearly near the average, that means the next stick will probably be longer.""}"
"10791","prolificSample3","3817-c96d5607-5cfd-47f1-850f-4a309195201b",48745.7600000198,0.9,0.1,4,NA,"speakerTrial","first","9in",NA
"10792","prolificSample3","7411-3eb982e9-302a-4579-8f2a-96cb2156b304",17911.95,0.8,0.2,3,NA,"genModel","fifth",NA,NA
"10793","prolificSample3","2534-477f94e4-af4f-46a8-a39e-e16d825a28b7",37353.8650000119,0.7,0.4,NA,84,"isLong","second",NA,NA
"10794","prolificSample3","7211-328f1cdd-0cb2-46b9-87b0-7285ecbeaee1",7764.3499999831,0.7,0.2,0,NA,"speakerTrial","second","2in",NA
"10795","prolificSample3","2951-27934f7c-2a38-4718-8a04-a3570b83982e",145230.809999979,0.7,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""I thought the average was above 5in with a 7in stick because it's more likely. I then thought that the average was below 5in because a 1in stick lowers the average a lot.""}"
"10796","prolificSample3","6054-ef8ba01f-8ad4-484b-854d-8863f1af7c66",4518.09500000672,0.9,0.2,3,NA,"genModel","fourth",NA,NA
"10797","prolificSample3","9856-618bf107-db0f-431b-b783-41327c9662f6",11001.6249998007,0.9,0.1,NA,83,"bias","first",NA,NA
"10798","prolificSample3","4794-65e86e92-3308-48f1-b0f5-3c6b68607205",3740.06000000008,0.8,0.3,NA,69,"practice",NA,NA,NA
"10799","prolificSample3","9051-cb34adb0-fbf5-4d95-9e42-cf3475e302bf",13094.74,0.6,0.1,NA,60,"isLong","second",NA,NA
"10800","prolificSample3","9252-246f9be7-34db-4079-a283-89750143d336",6858.43000000017,0.9,0.1,NA,NA,"exit_survey",NA,NA,"{""Q0"":""""}"
"10801","prolificSample3","5574-3147cfbd-e77b-4f18-b4d8-1732f859d262",4188.91999986954,0.7,0.4,2,NA,"genModel","third",NA,NA
"10802","prolificSample3","9118-a1dc8f2e-d641-4726-aede-7a0155c5ee3c",6059,0.8,0.1,2,NA,"genModel","fourth",NA,NA
"10803","prolificSample3","9708-296210cf-dc75-416e-af7c-1db368b4aa36",18942.4499999877,0.6,0.2,NA,39,"meanSlider",NA,NA,NA
"10804","prolificSample3","3604-8269c021-f2c9-47dc-965e-f1663075ab56",8860.21000001347,0.7,0.1,3,NA,"genModel","fourth",NA,NA
"10805","prolificSample3","6880-99cc0c31-ba04-4d48-89b8-02cca64bde8b",19942.8349999944,0.9,0.4,NA,32,"bias","second",NA,NA
"10806","prolificSample3","8510-57b5fc63-6bc6-4754-bc4d-e2bc45d5e99a",19543,0.7,0.3,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""Show the stick that most represents what I am arguing for.""}"
"10807","prolificSample3","9253-0671aa9b-a308-4e40-81b8-21b9ab3d0f84",14988.2800000005,0.6,0.2,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""To select the longest and shortest ones possible""}"
"10808","prolificSample3","5324-54f8f47d-5bc9-438c-8f3e-1454b063293b",18231.5,0.8,0.2,NA,60,"bias","first",NA,NA
"10809","prolificSample3","3827-9e4a58cd-40a7-4d0a-8773-8b8bda7e4385",17291.9600000001,0.9,0.3,NA,90,"bias","first",NA,NA
"10810","prolificSample3","3518-c38c0bd3-9f1a-471a-9762-5d6085bfe687",5712.12000001105,0.6,0.2,7,NA,"genModel","fourth",NA,NA
"10811","prolificSample3","6872-b2d329ad-8a50-4c3c-bf87-94bc8f49c31b",18715.6350000296,0.9,0.4,NA,62,"bias","first",NA,NA
"10812","prolificSample3","4962-11b131c7-70fb-4d91-be62-7b88ada3dc75",23463,0.6,0.3,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""average between the middle and lower/upper end of the scale ""}"
"10813","prolificSample3","0649-2648bff0-1418-4bb5-b62d-a424b26f2028",6191.10000000009,0.6,0.4,5,NA,"genModel","fourth",NA,NA
"10814","prolificSample3","1171-d79fc754-6cd8-4396-a739-8f04535fed26",18865.7099999982,0.6,0.3,NA,44,"meanSlider",NA,NA,NA
"10815","prolificSample3","7525-73eb5848-0dd9-480f-b4e2-ff4c4e0c7772",8061,0.8,0.1,NA,52,"bias","first",NA,NA
"10816","prolificSample3","6054-ef8ba01f-8ad4-484b-854d-8863f1af7c66",4824.43000000785,0.9,0.2,4,NA,"genModel","fifth",NA,NA
"10817","prolificSample3","5574-3147cfbd-e77b-4f18-b4d8-1732f859d262",4198.28499993309,0.7,0.4,7,NA,"genModel","fourth",NA,NA
"10818","prolificSample3","9118-a1dc8f2e-d641-4726-aede-7a0155c5ee3c",4038,0.8,0.1,4,NA,"genModel","fifth",NA,NA
"10819","prolificSample3","3138-d88727ad-1919-456e-bab9-816441396f64",11030.3750000021,0.8,0.3,0,NA,"speakerTrial","fourth","7in",NA
"10820","prolificSample3","7211-328f1cdd-0cb2-46b9-87b0-7285ecbeaee1",7382.76500001666,0.7,0.2,2,NA,"speakerTrial","third","8in",NA
"10821","prolificSample3","5003-c660f921-49b4-4fb9-b07a-db55ee05bf3f",8869.15000004228,0.9,0.4,1,NA,"2afc",NA,NA,NA
"10822","prolificSample3","9856-618bf107-db0f-431b-b783-41327c9662f6",8298.81000006571,0.9,0.1,NA,1,"bias","second",NA,NA
"10823","prolificSample3","5574-3147cfbd-e77b-4f18-b4d8-1732f859d262",3562.56500002928,0.7,0.4,0,NA,"genModel","fifth",NA,NA
"10824","prolificSample3","9854-7b2ae5cc-a146-4dfa-8d0f-65412c66658c",33476.8599999952,0.8,0.3,NA,54,"meanSlider",NA,NA,NA
"10825","prolificSample3","2951-27934f7c-2a38-4718-8a04-a3570b83982e",8740.9050000133,0.7,0.1,0,NA,"2afc",NA,NA,NA
"10826","prolificSample3","9504-4fdb92a7-62b2-4f73-811f-63e6b5dc987e",30973.8249999937,0.8,0.2,0,NA,"speakerTrial","fourth","4in",NA
"10827","prolificSample3","3604-8269c021-f2c9-47dc-965e-f1663075ab56",7365.92500000552,0.7,0.1,9,NA,"genModel","fifth",NA,NA
"10828","prolificSample3","9708-296210cf-dc75-416e-af7c-1db368b4aa36",7844.82499999285,0.6,0.2,3,NA,"genModel","third",NA,NA
"10829","prolificSample3","7357-3573c323-2306-42ca-ba2a-fa32117197ff",28734.4349999912,0.9,0.2,NA,50,"practice",NA,NA,NA
"10830","prolificSample3","3402-441aa366-d8fb-49cd-b392-8e3883f1b2f5",20309.8750000354,0.7,0.2,4,NA,"genModel","third",NA,NA
"10831","prolificSample3","3827-9e4a58cd-40a7-4d0a-8773-8b8bda7e4385",8710.97499999998,0.9,0.3,NA,13,"bias","second",NA,NA
"10832","prolificSample3","0649-2648bff0-1418-4bb5-b62d-a424b26f2028",7820.30000000005,0.6,0.4,4,NA,"genModel","fifth",NA,NA
"10833","prolificSample3","3817-c96d5607-5cfd-47f1-850f-4a309195201b",13214.570000011,0.9,0.1,0,NA,"speakerTrial","second","2in",NA
"10834","prolificSample3","5324-54f8f47d-5bc9-438c-8f3e-1454b063293b",9495.29999999993,0.8,0.2,NA,40,"bias","second",NA,NA
"10835","prolificSample3","6872-b2d329ad-8a50-4c3c-bf87-94bc8f49c31b",8614.05999981798,0.9,0.4,NA,20,"bias","second",NA,NA
"10836","prolificSample3","3853-1a2d8b79-4f57-4a86-9cf9-c4d45caf0e74",95060.1349999779,0.8,0.3,NA,54,"isLong","second",NA,NA
"10837","prolificSample3","4962-11b131c7-70fb-4d91-be62-7b88ada3dc75",9760,0.6,0.3,0,NA,"2afc",NA,NA,NA
"10838","prolificSample3","7766-d21503e2-59e5-4acc-9c2a-b01a83568ba5",23282.3799997568,0.7,0.4,NA,79,"isLong","first",NA,NA
"10839","prolificSample3","5574-3147cfbd-e77b-4f18-b4d8-1732f859d262",6762.77999999002,0.7,0.4,NA,100,"bias","first",NA,NA
"10840","prolificSample3","9118-a1dc8f2e-d641-4726-aede-7a0155c5ee3c",10266,0.8,0.1,NA,93,"bias","first",NA,NA
"10841","prolificSample3","7742-69bcaa93-915f-4fdc-b463-7b2fe5e4cd6b",17460.1749998983,0.6,0.2,NA,47,"meanSlider",NA,NA,NA
"10842","prolificSample3","1741-0cd87cae-1f26-403f-9932-d9e38fae1fdc",25895.1899999993,0.7,0.1,4,NA,"speakerTrial","first","9in",NA
"10843","prolificSample3","7211-328f1cdd-0cb2-46b9-87b0-7285ecbeaee1",9251.63499999326,0.7,0.2,0,NA,"speakerTrial","fourth","4in",NA
"10844","prolificSample3","3518-c38c0bd3-9f1a-471a-9762-5d6085bfe687",12840.5799999891,0.6,0.2,9,NA,"genModel","fifth",NA,NA
"10845","prolificSample3","7021-315be39d-e38c-4daa-b5ba-3f7ef49cd628",25834,0.7,0.2,0,NA,"2afc",NA,NA,NA
"10846","prolificSample3","6054-ef8ba01f-8ad4-484b-854d-8863f1af7c66",11214.2249999742,0.9,0.2,NA,100,"bias","first",NA,NA
"10847","prolificSample3","0313-ac8315fe-384a-4813-9af2-e19941e77bed",117144.564999966,0.8,0.2,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""I thought about it the same way I thought before when I was playing the contestants. If long is show first I assume they'll want me to guess long, and vice-versa.""}"
"10848","prolificSample3","6872-b2d329ad-8a50-4c3c-bf87-94bc8f49c31b",5399.00500001386,0.9,0.4,NA,NA,"exit_survey",NA,NA,"{""Q0"":""no""}"
"10849","prolificSample3","5003-c660f921-49b4-4fb9-b07a-db55ee05bf3f",9797.05000005197,0.9,0.4,NA,69,"meanSlider",NA,NA,NA
"10850","prolificSample3","7411-3eb982e9-302a-4579-8f2a-96cb2156b304",20628.0549999999,0.8,0.2,NA,97,"bias","first",NA,NA
"10851","prolificSample3","0649-2648bff0-1418-4bb5-b62d-a424b26f2028",7407.09999999998,0.6,0.4,NA,56,"bias","first",NA,NA
"10852","prolificSample3","1095-96aaffdd-0161-445f-a646-8659f98b3d34",56917,0.8,0.4,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""To go for the shortest available to convince a shorter average or the longest available to convince a higher average""}"
"10853","prolificSample3","5575-b75c2eac-a930-4fb6-8c2a-5b147856aafa",25281.1649999931,0.8,0.3,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""the sticker that most goes accordingly to what I want""}"
"10854","prolificSample3","9854-7b2ae5cc-a146-4dfa-8d0f-65412c66658c",11782.2600000072,0.8,0.3,5,NA,"genModel","third",NA,NA
"10855","prolificSample3","4794-65e86e92-3308-48f1-b0f5-3c6b68607205",6660.36499999973,0.8,0.3,3,NA,"speakerTrial","first","8in",NA
"10856","prolificSample3","1035-4eddf2a4-f589-449c-a3bd-ac24c7680f0e",60380.7350000007,0.9,0.2,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""The red showed a stick shorter than 5in so assumed average is shorter. the blue contestant showed a longer stick so assumed the average stick is above 5in""}"
"10857","prolificSample3","9708-296210cf-dc75-416e-af7c-1db368b4aa36",11399.4349999994,0.6,0.2,3,NA,"genModel","fourth",NA,NA
"10858","prolificSample3","5574-3147cfbd-e77b-4f18-b4d8-1732f859d262",5860.91999989003,0.7,0.4,NA,0,"bias","second",NA,NA
"10859","prolificSample3","1171-d79fc754-6cd8-4396-a739-8f04535fed26",16865.6300000002,0.6,0.3,3,NA,"genModel","third",NA,NA
"10860","prolificSample3","3604-8269c021-f2c9-47dc-965e-f1663075ab56",12204.700000002,0.7,0.1,NA,100,"bias","first",NA,NA
"10861","prolificSample3","7742-69bcaa93-915f-4fdc-b463-7b2fe5e4cd6b",5936.72500015236,0.6,0.2,4,NA,"genModel","third",NA,NA
"10862","prolificSample3","9118-a1dc8f2e-d641-4726-aede-7a0155c5ee3c",6027,0.8,0.1,NA,16,"bias","second",NA,NA
"10863","prolificSample3","0884-38fc134b-778a-4a5b-a502-ec522a14dc8a",32980.2150000469,0.6,0.3,NA,53,"bias","first",NA,NA
"10864","prolificSample3","6054-ef8ba01f-8ad4-484b-854d-8863f1af7c66",6157.69000002183,0.9,0.2,NA,0,"bias","second",NA,NA
"10865","prolificSample3","2829-b000ea5e-b829-4f18-834b-052dffef29e6",34997.4849999417,0.6,0.2,NA,82,"practice",NA,NA,NA
"10866","prolificSample3","7525-73eb5848-0dd9-480f-b4e2-ff4c4e0c7772",17597,0.8,0.1,NA,15,"bias","second",NA,NA
"10867","prolificSample3","4827-e6443067-a9a2-49b8-98b9-e3fe7fcfa09e",49987.7399997786,0.7,0.3,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""I felt that there would be more longer sticks to offset the shorter one""}"
"10868","prolificSample3","7525-73eb5848-0dd9-480f-b4e2-ff4c4e0c7772",1718,0.8,0.1,NA,NA,"exit_survey",NA,NA,"{""Q0"":""""}"
"10869","prolificSample3","5703-5dc78c3d-c52d-4e48-a40c-490f9114fc6f",12067.4,0.7,0.1,NA,60,"isLong","first",NA,NA
"10870","prolificSample3","5574-3147cfbd-e77b-4f18-b4d8-1732f859d262",2346.26000002027,0.7,0.4,NA,NA,"exit_survey",NA,NA,"{""Q0"":""""}"
"10871","prolificSample3","3402-441aa366-d8fb-49cd-b392-8e3883f1b2f5",12821.6450000182,0.7,0.2,5,NA,"genModel","fourth",NA,NA
"10872","prolificSample3","6054-ef8ba01f-8ad4-484b-854d-8863f1af7c66",1741.92500000936,0.9,0.2,NA,NA,"exit_survey",NA,NA,"{""Q0"":""""}"
"10873","prolificSample3","9708-296210cf-dc75-416e-af7c-1db368b4aa36",3617.19000000448,0.6,0.2,3,NA,"genModel","fifth",NA,NA
"10874","prolificSample3","9854-7b2ae5cc-a146-4dfa-8d0f-65412c66658c",4596.19500002009,0.8,0.3,6,NA,"genModel","fourth",NA,NA
"10875","prolificSample3","7474-a3022bee-5d6a-4223-8f10-3e8a21607281",28544.0499999677,0.9,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""measures are more outdated than the average""}"
"10876","prolificSample3","3817-c96d5607-5cfd-47f1-850f-4a309195201b",13704.7350000357,0.9,0.1,2,NA,"speakerTrial","third","8in",NA
"10877","prolificSample3","0313-ac8315fe-384a-4813-9af2-e19941e77bed",8193.15499998629,0.8,0.2,1,NA,"2afc",NA,NA,NA
"10878","prolificSample3","6822-4886c278-caf6-466a-8a2b-cf11e514b396",32523.7049999996,0.9,0.3,NA,68,"meanSlider",NA,NA,NA
"10879","prolificSample3","0601-563d2629-e699-4b3c-b524-39b4ee0fbb36",138895.135000115,0.9,0.3,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""My strategy was to choose a short stick that would lead the judge to believe that the average is small, and a tall stick to make him believe the average is tall.""}"
"10880","prolificSample3","3994-d04646a1-636f-415f-952b-8561a96a3436",43934.2950000428,0.7,0.4,NA,58,"meanSlider",NA,NA,NA
"10881","prolificSample3","4794-65e86e92-3308-48f1-b0f5-3c6b68607205",6219.43499999998,0.8,0.3,1,NA,"speakerTrial","second","4in",NA
"10882","prolificSample3","6196-39c399c8-5a13-43bd-a3d1-c9e940928cfa",6954.444999923,0.7,0.2,NA,50,"practice",NA,NA,NA
"10883","prolificSample3","0649-2648bff0-1418-4bb5-b62d-a424b26f2028",7702.30000000005,0.6,0.4,NA,49,"bias","second",NA,NA
"10884","prolificSample3","3604-8269c021-f2c9-47dc-965e-f1663075ab56",6299.66000000422,0.7,0.1,NA,0,"bias","second",NA,NA
"10885","prolificSample3","9118-a1dc8f2e-d641-4726-aede-7a0155c5ee3c",6237,0.8,0.1,NA,NA,"exit_survey",NA,NA,"{""Q0"":""None""}"
"10886","prolificSample3","0884-38fc134b-778a-4a5b-a502-ec522a14dc8a",5800.89000001317,0.6,0.3,NA,28,"bias","second",NA,NA
"10887","prolificSample3","7411-3eb982e9-302a-4579-8f2a-96cb2156b304",8978.89999999991,0.8,0.2,NA,3,"bias","second",NA,NA
"10888","prolificSample3","5003-c660f921-49b4-4fb9-b07a-db55ee05bf3f",9909.13500008173,0.9,0.4,5,NA,"genModel","third",NA,NA
"10889","prolificSample3","2951-27934f7c-2a38-4718-8a04-a3570b83982e",16964.4150000531,0.7,0.1,NA,37,"meanSlider",NA,NA,NA
"10890","prolificSample3","9163-27b19e4a-7f95-497e-b8f5-4aa1d968d7db",77017,0.8,0.2,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""if the stick shown was much greater than 5, I chose longer. If much lower than 5, I chose shorter based on possible averages.""}"
"10891","prolificSample3","7742-69bcaa93-915f-4fdc-b463-7b2fe5e4cd6b",6988.38999983855,0.6,0.2,5,NA,"genModel","fourth",NA,NA
"10892","prolificSample3","9242-75371632-0f2d-42ce-b3dc-65ca743ea2a0",47490.9950000001,0.7,0.1,4,NA,"speakerTrial","first","9in",NA
"10893","prolificSample3","1741-0cd87cae-1f26-403f-9932-d9e38fae1fdc",13529.8849999999,0.7,0.1,0,NA,"speakerTrial","second","2in",NA
"10894","prolificSample3","5340-64c9e986-4a29-4cc6-b0db-bf1cba353512",43420,0.8,0.2,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""I made an average between 2 and 8 (=5). So I thought that since I have three other sticks the total average may be less than 5""}"
"10895","prolificSample3","8510-57b5fc63-6bc6-4754-bc4d-e2bc45d5e99a",12072,0.7,0.3,NA,57,"isLong","first",NA,NA
"10896","prolificSample3","4827-e6443067-a9a2-49b8-98b9-e3fe7fcfa09e",6760.5499997735,0.7,0.3,1,NA,"2afc",NA,NA,NA
"10897","prolificSample3","3212-706bd2f9-62da-4f06-8a3e-980fd4ff79d3",19291.4799999562,0.8,0.3,NA,54,"isLong","first",NA,NA
"10898","prolificSample3","1035-4eddf2a4-f589-449c-a3bd-ac24c7680f0e",9544.31500000006,0.9,0.2,1,NA,"2afc",NA,NA,NA
"10899","prolificSample3","0884-38fc134b-778a-4a5b-a502-ec522a14dc8a",2274.77000001818,0.6,0.3,NA,NA,"exit_survey",NA,NA,"{""Q0"":""""}"
"10900","prolificSample3","7766-d21503e2-59e5-4acc-9c2a-b01a83568ba5",11637.2549999505,0.7,0.4,NA,16,"isLong","second",NA,NA
"10901","prolificSample3","9854-7b2ae5cc-a146-4dfa-8d0f-65412c66658c",5714.47499998612,0.8,0.3,4,NA,"genModel","fifth",NA,NA
"10902","prolificSample3","2718-43ccd74a-c9dc-414a-928a-224938e26096",131467.665000004,0.7,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""I asume the blue contestant showed the most favorable stick for them and it wasn't that good for their position, so chances are he's not correct. The red contestant would have done the same, but their stick was very short indeed and chances are pretty ok the avergae was low too.""}"
"10903","prolificSample3","9253-0671aa9b-a308-4e40-81b8-21b9ab3d0f84",21289.3200000008,0.6,0.2,NA,23,"isLong","first",NA,NA
"10904","prolificSample3","0649-2648bff0-1418-4bb5-b62d-a424b26f2028",4642.79999999993,0.6,0.4,NA,NA,"exit_survey",NA,NA,"{""Q0"":""no""}"
"10905","prolificSample3","4962-11b131c7-70fb-4d91-be62-7b88ada3dc75",17018,0.6,0.3,NA,40,"meanSlider",NA,NA,NA
"10906","prolificSample3","4199-8f806e06-ef92-44b5-a4e8-b69b190dfc84",60031.6250000033,0.9,0.2,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""Show my most extreme size stick to convince the judge""}"
"10907","prolificSample3","3827-9e4a58cd-40a7-4d0a-8773-8b8bda7e4385",20924.7099999998,0.9,0.3,NA,NA,"exit_survey",NA,NA,"{""Q0"":""No, I don't have any comments""}"
"10908","prolificSample3","3402-441aa366-d8fb-49cd-b392-8e3883f1b2f5",8909.86499999417,0.7,0.2,8,NA,"genModel","fifth",NA,NA
"10909","prolificSample3","4794-65e86e92-3308-48f1-b0f5-3c6b68607205",6196.06500000009,0.8,0.3,2,NA,"speakerTrial","third","9in",NA
"10910","prolificSample3","1155-095af97d-0eb0-4700-bf8e-4ee3d349f0cf",28398.4399999026,0.7,0.2,4,NA,"speakerTrial","first","9in",NA
"10911","prolificSample3","3817-c96d5607-5cfd-47f1-850f-4a309195201b",8487.3549999902,0.9,0.1,0,NA,"speakerTrial","fourth","4in",NA
"10912","prolificSample3","5003-c660f921-49b4-4fb9-b07a-db55ee05bf3f",6206.11500006635,0.9,0.4,7,NA,"genModel","fourth",NA,NA
"10913","prolificSample3","9708-296210cf-dc75-416e-af7c-1db368b4aa36",10957.9550000053,0.6,0.2,NA,100,"bias","first",NA,NA
"10914","prolificSample3","1256-657b09cb-5095-424b-a519-c5f3fcb96cfe",44385.1750001777,0.6,0.2,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""the same way that i did before. maybe they showed me shorter values so that i believe the average is less than 5 too""}"
"10915","prolificSample3","0313-ac8315fe-384a-4813-9af2-e19941e77bed",7593.9650000073,0.8,0.2,NA,64,"meanSlider",NA,NA,NA
"10916","prolificSample3","9856-618bf107-db0f-431b-b783-41327c9662f6",27574.9000001233,0.9,0.1,NA,NA,"exit_survey",NA,NA,"{""Q0"":""Nope (Besides it appearing pink not red :)""}"
"10917","prolificSample3","7742-69bcaa93-915f-4fdc-b463-7b2fe5e4cd6b",7655.11499997228,0.6,0.2,4,NA,"genModel","fifth",NA,NA
"10918","prolificSample3","3853-1a2d8b79-4f57-4a86-9cf9-c4d45caf0e74",23453.9499999955,0.8,0.3,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""based on the data received until now, the avg value was > than 5""}"
"10919","prolificSample3","8010-389f579c-4b88-4a66-bbcc-9a7395b4e3b1",87009.0900000005,0.6,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""The blue was trying to prove me that the average was longer than 5, and showed me a 6 inch one..too short, assuming he wanted me to think that there were longer sticks""}"
"10920","prolificSample3","5340-64c9e986-4a29-4cc6-b0db-bf1cba353512",7406,0.8,0.2,0,NA,"2afc",NA,NA,NA
"10921","prolificSample3","0949-deb25418-a464-48eb-949b-77bc4128c14b",90145.0649999897,0.7,0.1,NA,44,"meanSlider",NA,NA,NA
"10922","prolificSample3","6822-4886c278-caf6-466a-8a2b-cf11e514b396",11295.165,0.9,0.3,6,NA,"genModel","third",NA,NA
"10923","prolificSample3","3138-d88727ad-1919-456e-bab9-816441396f64",32061.5999999864,0.8,0.3,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""show longer sticks to prove longer than 5 inch""}"
"10924","prolificSample3","6712-3b4e753d-fe09-4ef3-9234-dc5bf2d7a386",56413.4800001048,0.8,0.1,NA,NA,"judgeSurvey",NA,NA,"{""Q0"":""8 and 1 makes an average of 4,5 (5''), so it will be more likely that the avegare lenght will be near 5'', but I think longer""}"
"10925","prolificSample3","4962-11b131c7-70fb-4d91-be62-7b88ada3dc75",5914,0.6,0.3,4,NA,"genModel","third",NA,NA
"10926","prolificSample3","5003-c660f921-49b4-4fb9-b07a-db55ee05bf3f",3830.11500001885,0.9,0.4,6,NA,"genModel","fifth",NA,NA
"10927","prolificSample3","3994-d04646a1-636f-415f-952b-8561a96a3436",12158.2849998958,0.7,0.4,4,NA,"genModel","third",NA,NA
"10928","prolificSample3","4794-65e86e92-3308-48f1-b0f5-3c6b68607205",5922.01000000022,0.8,0.3,0,NA,"speakerTrial","fourth","2in",NA
"10929","prolificSample3","4827-e6443067-a9a2-49b8-98b9-e3fe7fcfa09e",7263.52500030771,0.7,0.3,NA,55,"meanSlider",NA,NA,NA
"10930","prolificSample3","3086-6969b514-3fbc-49fa-b3a2-b57c8446c53f",61314.944999991,0.6,0.4,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""Firts it was to select a stick closer to the average but leaning towards the side I was defending. Then it was to show more extreme ones in terms of length to reinforce my position""}"
"10931","prolificSample3","5324-54f8f47d-5bc9-438c-8f3e-1454b063293b",26619.5,0.8,0.2,NA,NA,"exit_survey",NA,NA,"{""Q0"":""a brain teaser, not easy to work out""}"
"10932","prolificSample3","1171-d79fc754-6cd8-4396-a739-8f04535fed26",18261.8900000089,0.6,0.3,3,NA,"genModel","fourth",NA,NA
"10933","prolificSample3","8510-57b5fc63-6bc6-4754-bc4d-e2bc45d5e99a",6835.00000000003,0.7,0.3,NA,38,"isLong","second",NA,NA
"10934","prolificSample3","1741-0cd87cae-1f26-403f-9932-d9e38fae1fdc",10180.3150000014,0.7,0.1,1,NA,"speakerTrial","third","7in",NA
"10935","prolificSample3","2951-27934f7c-2a38-4718-8a04-a3570b83982e",11824.6100000106,0.7,0.1,4,NA,"genModel","third",NA,NA
"10936","prolificSample3","9708-296210cf-dc75-416e-af7c-1db368b4aa36",5876.43999999273,0.6,0.2,NA,0,"bias","second",NA,NA
"10937","prolificSample3","1256-657b09cb-5095-424b-a519-c5f3fcb96cfe",7256.55999989249,0.6,0.2,0,NA,"2afc",NA,NA,NA
"10938","prolificSample3","5703-5dc78c3d-c52d-4e48-a40c-490f9114fc6f",14858.2999999999,0.7,0.1,NA,52,"isLong","second",NA,NA
"10939","prolificSample3","1171-d79fc754-6cd8-4396-a739-8f04535fed26",4118.0100000056,0.6,0.3,4,NA,"genModel","fifth",NA,NA
"10940","prolificSample3","1035-4eddf2a4-f589-449c-a3bd-ac24c7680f0e",10467.4249999998,0.9,0.2,NA,72,"meanSlider",NA,NA,NA
"10941","prolificSample3","7474-a3022bee-5d6a-4223-8f10-3e8a21607281",19129.964999971,0.9,0.1,1,NA,"2afc",NA,NA,NA
"10942","prolificSample3","8010-389f579c-4b88-4a66-bbcc-9a7395b4e3b1",7174.10999999993,0.6,0.1,0,NA,"2afc",NA,NA,NA
"10943","prolificSample3","4827-e6443067-a9a2-49b8-98b9-e3fe7fcfa09e",5291.01500008255,0.7,0.3,4,NA,"genModel","third",NA,NA
"10944","prolificSample3","7211-328f1cdd-0cb2-46b9-87b0-7285ecbeaee1",28486.7150000064,0.7,0.2,NA,NA,"speakerSurvey",NA,NA,"{""Q0"":""I chose the shortest possible if I was trying to prove that the average was shorter than 5 in, and vice versa""}"
"10945","prolificSample3","0949-deb25418-a464-48eb-949b-77bc4128c14b",7514.25500001642,0.7,0.1,4,NA,"genModel","third",NA,NA
"10946","prolificSample3","9253-0671aa9b-a308-4e40-81b8-21b9ab3d0f84",10525.4949999999,0.6,0.2,NA,5,"isLong","second",NA,NA
"10947","prolificSample3","2718-43ccd74a-c9dc-414a-928a-224938e26096",14149.719999994,0.7,0.1,0,NA,"2afc",NA,NA,NA
"10948","prolificSample3","0313-ac8315fe-384a-4813-9af2-e19941e77bed",10142.5449999515,0.8,0.2,6,NA,"genModel","third",NA,NA
"10949","prolificSample3","4962-11b131c7-70fb-4d91-be62-7b88ada3dc75",8068,0.6,0.3,4,NA,"genModel","fourth",NA,NA
